Unnamed: 0;g__;g__02d06;g__1-68;g__Abiotrophia;g__Acetobacter;g__Acidaminococcus;g__Acidovorax;g__Acinetobacter;g__Actinobacillus;g__Actinomyces;g__Adlercreutzia;g__Aerococcus;g__Aggregatibacter;g__Agrobacterium;g__Akkermansia;g__Alicyclobacillus;g__Alistipes;g__Allobaculum;g__Alloiococcus;g__Anaerococcus;g__Anaerofustis;g__Anaerostipes;g__Anaerotruncus;g__Anoxybacillus;g__Arcobacter;g__Arthrobacter;g__Atopobium;g__Bacillus;g__Bacteroides;g__Balneimonas;g__Bifidobacterium;g__Bilophila;g__Blautia;g__Brachybacterium;g__Brachyspira;g__Brevibacterium;g__Brevundimonas;g__Brochothrix;g__Bulleidia;g__Burkholderia;g__Butyricicoccus;g__Butyricimonas;g__Butyrivibrio;g__Campylobacter;g__Capnocytophaga;g__Cardiobacterium;g__Carica;g__Carnobacterium;g__Catenibacterium;g__Catonella;g__Cetobacterium;g__Christensenella;g__Chryseobacterium;g__Citricoccus;g__Citrobacter;g__Citrullus;g__Cloacibacillus;g__Cloacibacterium;g__Clostridium;g__Collinsella;g__Comamonas;g__Coprobacillus;g__Coprococcus;g__Corynebacterium;g__Cupriavidus;g__Curtobacterium;g__Defluvibacter;g__Dehalobacterium;g__Deinococcus;g__Delftia;g__Dermabacter;g__Desulfovibrio;g__Devosia;g__Dialister;g__Dietzia;g__Dorea;g__Dyadobacter;g__Eggerthella;g__Eikenella;g__Enhydrobacter;g__Enterobacter;g__Enterococcus;g__Epulopiscium;g__Erwinia;g__Escherichia;g__Ethanoligenens;g__Eubacterium;g__Facklamia;g__Faecalibacterium;g__Filifactor;g__Finegoldia;g__Flavobacterium;g__Friedmanniella;g__Frigoribacterium;g__Fusobacterium;g__Gallicola;g__Gardnerella;g__Gemella;g__Geobacillus;g__Gluconacetobacter;g__Gordonia;g__Granulicatella;g__Haemophilus;g__Halomonas;g__Helicobacter;g__Holdemania;g__Hydrogenophilus;g__Hyphomicrobium;g__Iamia;g__Janibacter;g__Janthinobacterium;g__Jeotgalicoccus;g__Kaistobacter;g__Kineococcus;g__Klebsiella;g__Kocuria;g__Lachnobacterium;g__Lachnospira;g__Lactobacillus;g__Lactococcus;g__Lautropia;g__Leptotrichia;g__Leuconostoc;g__Lupinus;g__Macrococcus;g__Marinilactibacillus;g__Megamonas;g__Megasphaera;g__Mesorhizobium;g__Methylobacterium;g__Micrococcus;g__Mogibacterium;g__Moraxella;g__Morganella;g__Moryella;g__Mycoplana;g__Neisseria;g__Nesterenkonia;g__Nitrospira;g__Novosphingobium;g__Ochrobactrum;g__Odoribacter;g__Oribacterium;g__Oscillospira;g__Oxalobacter;g__Paenibacillus;g__Parabacteroides;g__Paracoccus;g__Paraprevotella;g__Parvimonas;g__Pediococcus;g__Pedobacter;g__Peptococcus;g__Peptoniphilus;g__Peptostreptococcus;g__Phascolarctobacterium;g__Phenylobacterium;g__Phyllobacterium;g__Plesiomonas;g__Podophyllum;g__Porphyromonas;g__Prevotella;g__Propionibacterium;g__Proteus;g__Pseudochrobactrum;g__Pseudomonas;g__Pseudoramibacter_Eubacterium;g__Pseudoxanthomonas;g__Psychrobacter;g__Pyramidobacter;g__RFN20;g__Ralstonia;g__Raphanus;g__Rhodobacter;g__Rhodococcus;g__Rhodoplanes;g__Robinsoniella;g__Roseburia;g__Rothia;g__Ruminococcus;g__SMB53;g__Saccharopolyspora;g__Sarcina;g__Scardovia;g__Sediminibacterium;g__Segetibacter;g__Selenomonas;g__Serinicoccus;g__Serratia;g__Sharpea;g__Shewanella;g__Slackia;g__Sneathia;g__Sphingobacterium;g__Sphingobium;g__Sphingomonas;g__Sphingopyxis;g__Staphylococcus;g__Stenotrophomonas;g__Steroidobacter;g__Streptococcus;g__Succinatimonas;g__Sutterella;g__Synergistes;g__TG5;g__Tannerella;g__Tepidimonas;g__Thermoanaerobacterium;g__Thermomonas;g__Trabulsiella;g__Treponema;g__Turicibacter;g__Varibaculum;g__Veillonella;g__Victivallis;g__WAL_1855D;g__Weissella;g__Zea;g__cc_115;g__ph2;g__rc4-4
HMP2_J79812_1_ST_T0_B0_0120_ZPDABJR-6036_B64B9;0.2839099177821027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001588751638400127;0.0;0.0;0.0;0.0019462207570401556;0.0;0.0005163442824800413;0.0;0.0;0.0;0.0;7.943758192000635e-05;3.971879096000318e-05;0.0;0.0;0.0;0.0;0.0;0.5325098304007626;0.0;0.0;0.0;0.022202804146641775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008738134011200699;0.0;0.0003574691186400286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027803153672002225;0.0007149382372800572;0.0;0.0;0.0077848830281606225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004011597886960321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006355006553600508;0.0;0.03336378440640267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010326885649600825;0.014338483536561147;0.0;0.0001588751638400127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021448147118401715;0.0;0.014457639909441157;0.00011915637288000954;0.0;0.015966953965921276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016205266711681297;0.0;0.0;0.0;0.0;0.0;0.0021050959208801685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013742701672161099;0.0;0.019581363943281565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.943758192000635e-05;0.0;0.01048576081344084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019859395480001588;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45512_1_ST_T0_B0_0120_ZVBQY1N-02_APA62;0.20982496044303797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.944620253164557e-05;0.0;0.0;0.0;0.0;0.00019778481012658228;0.0;0.00019778481012658228;0.0;0.0;0.0;0.0;0.0001730617088607595;0.0;0.0;0.0;0.0;0.0;0.0;0.6006477452531646;0.0;0.0;4.944620253164557e-05;0.010185917721518988;0.0;0.0;0.0;0.0;0.0;2.4723101265822784e-05;0.0;0.0;0.0017306170886075948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.416930379746836e-05;0.00024723101265822786;0.0;4.944620253164557e-05;0.002546479430379747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015081091772151899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016267800632911392;0.0;0.0;0.0;0.0;0.0;0.0027195411392405065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013350474683544303;0.007144976265822785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016317246835443038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022250791139240508;0.0;0.004647943037974683;0.0001730617088607595;0.0;0.043389042721518986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.416930379746836e-05;2.4723101265822784e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020965189873417722;0.0;0.004202927215189873;2.4723101265822784e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.944620253164557e-05;9.889240506329114e-05;0.06737045094936708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.416930379746836e-05;7.416930379746836e-05;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45523_1_ST_T0_B0_0120_ZV14SIB-03_APA62;0.6267463316053071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.786574114752658e-05;0.0;0.0;0.0;8.786574114752658e-05;0.0;0.00035146296459010633;0.0;0.0;0.0;0.0;0.0005857716076501772;0.0;0.0;0.0;0.0;0.0;0.0;0.13912075681691707;0.0;0.0;2.928858038250886e-05;0.012184049439123686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005857716076501772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006736373487977038;0.0006150601880326861;0.0;0.0;0.025041736227045076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.928858038250886e-05;0.0;0.0;0.0;0.007761473801364848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013238438332894004;0.0;0.05312948481387107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023430864306007087;0.028322057229886066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005564830272676684;0.0;0.004158978414316258;0.0005564830272676684;0.0;0.004686172861201417;0.0;0.0;0.0;0.0;0.0;2.928858038250886e-05;0.0;0.0;0.006033447558796825;0.0;0.0;0.0;0.0;0.0;8.786574114752658e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058665026506165244;0.0;0.007410010836774741;2.928858038250886e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001464429019125443;0.0;0.008786574114752657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.928858038250886e-05
HMP2_J79934_1_ST_T0_B0_0120_ZTL5S2Y-1014_B64B9;0.23607883638867372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.606592649969878e-05;0.0;0.0;0.0;0.0003442637059987951;0.0;5.7377284333132515e-05;0.0;0.0;0.0;0.0;0.00017213185299939755;5.7377284333132515e-05;0.0;0.0;0.0;0.0;0.0;0.5743466161746564;0.0;0.0;0.00014344321083283127;0.019623031241931318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006885274119975902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028688642166566254;0.0018360730986602405;0.0;0.0;0.026221418940241558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7377284333132515e-05;0.0;0.0;0.0;0.002352468657658433;0.0;2.8688642166566258e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06873798663109275;0.0;0.0;0.0;0.0;0.0;5.7377284333132515e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006024614854978913;0.0032705052069885534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009467251914966865;0.0;0.0031557506383222884;0.0;0.0;0.0140287460194509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006684453624809938;0.0;0.0;0.0;0.0;0.0;2.8688642166566258e-05;0.0;0.0;0.0;0.0;2.8688642166566258e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002381157299824999;0.0;0.032389477006053304;0.00037295234816536136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004819691883983131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.606592649969878e-05;0.0;2.8688642166566258e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J00881_1_ST_T0_B0_0122_ZMBH10Z-03_AA31J;0.2306516221753356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.057823441274501e-05;6.115646882549002e-05;0.0;0.0;0.0;0.13460538788490353;0.0;0.0009785035012078403;0.0;0.0;0.0;0.0;0.00021404764088921505;0.0;0.0;0.0;0.0;0.0;0.0;0.333975476256001;0.0;6.115646882549002e-05;0.0008256123291441153;0.024401431061370518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013148640797480354;0.0027826193315597957;0.0;0.0;0.008837109745283307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008867687979696052;0.0;0.003180136378925481;0.0;0.0025074152218450907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11472953551661927;0.0;0.0;0.0;0.0;0.0;3.057823441274501e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015289117206372503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017735375959392105;0.012567654343638199;3.057823441274501e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014371770173990154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012689967281289178;0.0;0.003669388129529401;0.00027520410971470507;0.0;0.03819221478151851;0.0;3.057823441274501e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.057823441274501e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003547075191878421;0.0;0.050851603828394945;9.173470323823502e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.115646882549002e-05;0.0;0.0;0.0;0.0;0.0;3.057823441274501e-05;0.0;0.0;0.0007032993914931352;0.0;0.013607314313671529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.115646882549002e-05;0.0;0.0;0.0;0.0;9.173470323823502e-05;0.0;3.057823441274501e-05
HMP2_J74151_1_ST_T0_B0_0120_ZYU89T9-2013-AL2_AVTWA;0.26446727961060035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022850189291508925;0.0;0.0;0.0;0.0;0.0;0.0;0.0009464575446187128;0.00027041644131963225;0.0;0.0;0.0;0.0;0.0;0.5340724716062737;0.0;0.0;0.0;0.02609518658734451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040562466197944835;0.0;0.0;0.015819361817198486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031097890751757705;0.0;0.009194159004867496;0.0;0.00013520822065981613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013520822065981613;0.0;0.0797728501892915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027041644131963225;0.02082206598161168;0.0;0.00013520822065981613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006895619253650622;0.0;0.0;0.0006760411032990806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013520822065981613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0083829096809086;0.0;0.0052731206057328285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013520822065981613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45318_1_ST_T0_B0_0120_ZY9XQJP-01_APB4D;0.3980632008154944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007645259938837921;0.0047782874617737;0.0;0.0;0.0;0.00095565749235474;0.0;0.000445973496432212;0.0;0.0;0.0;0.00019113149847094801;0.0031855249745158;0.0005096839959225281;0.0;0.0;0.0;0.0;0.0;0.03848114169215087;0.0;0.0;0.0;0.1341106014271152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06555810397553517;0.10735219164118247;0.0;0.0;0.03300203873598369;6.371049949031601e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000891946992864424;0.0;0.008855759429153924;0.0;0.00019113149847094801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028032619775739042;0.0;0.0326197757390418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013888888888888888;0.0;0.00012742099898063202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012742099898063202;0.0;0.010066258919469929;0.0;0.0;0.0025484199796126403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002994393476044852;0.0;0.0;0.0;0.0;0.0;0.03580530071355759;0.0;0.0;0.0;0.0;6.371049949031601e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0066896024464831805;6.371049949031601e-05;0.0860091743119266;0.000445973496432212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008027522935779817;0.0;0.00019113149847094801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.371049949031601e-05;0.0;0.0;0.0;0.0;0.0;0.0;6.371049949031601e-05;0.0;0.0
HMP2_J66972_1_ST_T0_B0_0120_ZS78KHV-6025_APATM;0.45477051047185224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034658612665247314;0.0;0.0;0.0;0.0016834183294548695;0.0;0.0010892706837649156;0.0;0.0;0.0;0.0;0.002673664405604793;0.0;0.0;0.0;0.0;0.0;0.0;0.2232509778680002;0.0;0.0;0.0003960984304599693;0.03599544486804971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025251274941823043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008912214685349308;0.011387829875724117;0.0;0.0;0.019903946130613456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007377333267316928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9512303807496165e-05;0.0;0.031044214487300093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004951230380749617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019804921522998466;0.02010199534584344;0.0;0.00014853691142248848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034658612665247314;0.0;0.005396841115017082;0.0;0.0;0.03243055899390999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010645145318611675;0.0;0.0;0.0;0.0;0.0;0.008714165470119325;9.902460761499233e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07139674209040947;4.9512303807496165e-05;0.03267812051294747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010397583799574195;0.0;0.014556617319403872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9512303807496165e-05;0.0;0.0;0.0;0.00024756151903748084;0.0;0.0;0.0
HMP2_J45537_1_ST_T0_B0_0120_ZJTKAE3-6022_APA62;0.02782681547529996;0.0;2.992130696268813e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005385835253283863;0.0;0.0;0.0;0.0;0.0;0.0;0.890817150893151;0.0;0.0;0.00014960653481344065;0.0038000059842613924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.984261392537626e-05;0.0;0.0;0.0017354358038359115;2.992130696268813e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001346458813320966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0061039466203883785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009784267376799018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020944914873881692;0.0;0.002333861943089674;0.0;0.0;0.012447263696478262;0.0;0.0;0.0;0.0;0.0;0.0;2.992130696268813e-05;0.0;0.030370126567128453;0.0;0.0;0.0;0.0;0.0;0.00044881960444032195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002333861943089674;0.0;0.0002992130696268813;2.992130696268813e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.976392088806439e-05;0.0;0.008946470781843751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014960653481344065;0.0;8.976392088806439e-05;0.0;0.0;0.0;0.0;0.0
HMP2_J45117_1_ST_T0_B0_0120_ZRB0F6P-6014_APAJ2;0.5868405834350704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012850992739189102;0.0;0.0;0.0;0.0026987084752297117;0.0;0.0019276489108783653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19250787123305274;0.0;0.0;0.0020561588382702564;0.017477350125297178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005782946732635096;0.0;0.00012850992739189102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025701985478378205;0.0012208443102229647;0.0;0.0;0.02621602518794577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026987084752297117;0.0;6.425496369594551e-05;0.0;0.0012850992739189102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007710595643513461;0.0;0.047484418171303736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00816038038938508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025701985478378203;0.0;0.010794833900918847;0.00032127481847972754;0.0;0.016642035597249888;0.0;0.034954700250594356;0.0;0.0;0.0;0.0;0.0;0.0;0.007325065861337788;0.0;0.0;0.0;0.0;0.0;0.00019276489108783655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003983807749148621;0.0;0.0071965559339458975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012850992739189102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.425496369594551e-05;0.0;0.01632076077877016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.425496369594551e-05;0.0;0.0;0.0;0.0;0.0;0.0
