Unnamed: 0,o__,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Anaeroplasmatales,o__Aquificales,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__Deinococcales,o__Desulfovibrionales,o__EW055,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gemellales,o__Halanaerobiales,o__I025,o__IS-44,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__Neisseriales,o__Nitrospirales,o__Oceanospirillales,o__Pasteurellales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Streptophyta,o__Synergistales,o__Turicibacterales,o__Verrucomicrobiales,o__Victivallales,o__WD2101,o__Xanthomonadales,o__YS2,o__[Brachyspirales],o__[Cerasicoccales],o__[Saprospirales]
HMP2_J45156_1_ST_T0_B0_0120_ZOZOW1T-6041B_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6194.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,7821.0,80.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79804_1_ST_T0_B0_0120_ZN0JE53-12_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7353.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,1675.0,15.0,0.0,0.0,6.0,0.0,64.0,95.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J15242_1_ST_T0_B0_0120_ZYXQKWY-03_AELNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10316.0,5.0,0.0,0.0,12.0,0.0,232.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J28645_1_ST_T0_B0_0120_ZYHHR4Z-2024_AVTWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,1683.0,54.0,0.0,0.0,0.0,0.0,337.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J08149_1_ST_T0_B0_0120_ZOZOW1T-83_ACNUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21472.0,0.0,142.0,0.0,10.0,0.0,0.0,0.0,9269.0,25.0,0.0,0.0,16.0,0.0,1.0,187.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,725.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,705.0,188.0,0.0,0.0,31.0,0.0,0.0,0.0
HMP2_J00895_1_ST_T0_B0_0120_ZL9BTWF-05X_AA31J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21162.0,0.0,1114.0,0.0,0.0,0.0,0.0,0.0,8952.0,88.0,0.0,0.0,1.0,0.0,0.0,416.0,0.0,165.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J66978_1_ST_T0_B0_0120_ZX52KVK-6023_APATM,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2215.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,9855.0,94.0,0.0,0.0,3.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,2.0,135.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
HMP2_J80060_1_ST_T0_B0_0120_ZTMFN3O-1015_B86HB,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12879.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,8917.0,440.0,0.0,0.0,33.0,0.0,0.0,479.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J80024_1_ST_T0_B0_0120_ZM7JY3G-11_B86HB,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25260.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,35621.0,1821.0,0.0,0.0,21.0,0.0,5.0,1572.0,0.0,43.0,1.0,140.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79924_1_ST_T0_B0_0120_ZOZOW1T-1043_B64B9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7398.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,9703.0,71.0,0.0,0.0,6.0,0.0,1.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J09144_1_ST_T0_B0_0120_ZVNCGHM-1011-AL2_ADM3N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11814.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,4775.0,3.0,0.0,0.0,0.0,0.0,26.0,290.0,0.0,0.0,0.0,38.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45100_1_ST_T0_B0_0120_ZUL3S6O-2012_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5531.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,5401.0,8.0,0.0,0.0,12.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79821_1_ST_T0_B0_0120_ZRB0F6P-6036_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11410.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,5813.0,25.0,0.0,0.0,9.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45215_1_ST_T0_B0_0120_ZOZOW1T-7011-1_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1466.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1473.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0
HMP2_J45584_1_ST_T0_B0_0120_ZN9YTFN-6022_APAJ2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8351.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,5964.0,197.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,110.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79858_1_ST_T0_B0_0120_ZYXQKWY-07_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18942.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,13649.0,5.0,0.0,0.0,19.0,0.0,125.0,56.0,0.0,3.0,0.0,11.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79857_1_ST_T0_B0_0120_ZTXWLP3-05_B86HB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20975.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,30959.0,195.0,0.0,0.0,9.0,0.0,8.0,411.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J09139_1_ST_T0_B0_0120_ZX52KVK-1011_ADM3N,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3803.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8518.0,38.0,0.0,0.0,1.0,0.0,2.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,369.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J45486_1_ST_T0_B0_0120_ZVM4N7A-6011_AWBGH,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5048.0,30.0,0.0,0.0,18.0,0.0,8.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
HMP2_J16524_1_ST_T0_B0_0120_ZOZOW1T-6022_AF11U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23441.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,5230.0,5.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,708.0,0.0,0.0,0.0
HMP2_J28634_1_ST_T0_B0_0120_ZLZNCLZ-2015_AVTWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5055.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2141.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45147_1_ST_T0_B0_0120_ZOZOW1T-4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33412.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,33706.0,101.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45089_1_ST_T0_B0_0120_ZX52KVK-07_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3416.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,6647.0,35.0,0.0,0.0,1.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
HMP2_J45127_1_ST_T0_B0_0120_ZQFL1P3-6014_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13278.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1991.0,13.0,0.0,0.0,10.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J79774_1_ST_T0_B0_0120_ZN3TBJM-2045_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5906.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,2778.0,27.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79846_1_ST_T0_B0_0120_ZN3TBJM-4014_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16356.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,9871.0,35.0,0.0,0.0,6.0,0.0,1.0,94.0,0.0,1.0,0.0,6.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J08154_1_ST_T0_B0_0120_ZOZOW1T-6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18392.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,9111.0,4.0,0.0,0.0,6.0,0.0,1.0,179.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,348.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,346.0,190.0,0.0,0.0,46.0,0.0,0.0,0.0
HMP2_J45217_1_ST_T0_B0_0120_ZOZOW1T-7013B_APATM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5665.0,0.0,150.0,0.0,1.0,0.0,0.0,0.0,4081.0,20.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,35.0,0.0,0.0,15.0,0.0,0.0,0.0
HMP2_J79865_1_ST_T0_B0_0120_ZPDABJR-6013_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15198.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,16758.0,182.0,0.0,0.0,5.0,0.0,5.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,22.0,0.0,0.0,58.0,0.0,0.0,0.0
HMP2_J79915_1_ST_T0_B0_0120_ZUF48YS-3012_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15735.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,5861.0,96.0,0.0,0.0,5.0,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45189_1_ST_T0_B0_0120_ZOZOW1T-6044_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13505.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,8357.0,3.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79917_1_ST_T0_B0_0120_ZN3TBJM-2042_B64B9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24251.0,0.0,1385.0,0.0,0.0,0.0,0.0,0.0,9453.0,49.0,0.0,0.0,8.0,0.0,1.0,137.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79866_1_ST_T0_B0_0120_ZTLUDS8-04_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35095.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,5487.0,37.0,0.0,0.0,8.0,0.0,0.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J43804_1_ST_T0_B0_0120_ZLZNCLZ-06_ANBEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,3269.0,2.0,0.0,0.0,2.0,0.0,2.0,42.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J43818_1_ST_T0_B0_0120_ZYLJ7R7-4013_ANBEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1642.0,1.0,0.0,0.0,7.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00876_1_ST_T0_B0_0120_ZMBVNFM-02_AA31J,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11879.0,8.0,723.0,0.0,0.0,0.0,0.0,0.0,15886.0,67.0,0.0,0.0,135.0,0.0,1.0,183.0,0.0,36.0,0.0,140.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45582_1_ST_T0_B0_0120_ZRLZ98T-6015_APAJ2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5699.0,70.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,114.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,192.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
HMP2_J05409_1_ST_T0_B0_0122_ZMBH10Z-04_AAH7B,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,19481.0,35.0,1057.0,0.0,0.0,0.0,0.0,0.0,21467.0,2203.0,0.0,0.0,359.0,0.0,51.0,112.0,0.0,1.0,0.0,14.0,0.0,0.0,42.0,3.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00882_1_ST_T0_B0_0122_ZM7JY3G-01_AA31J,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20901.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,12177.0,131.0,0.0,0.0,38.0,0.0,10.0,266.0,0.0,2.0,2.0,16.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45575_1_ST_T0_B0_0120_ZRLZ98T-6014_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7894.0,20.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
HMP2_J45506_1_ST_T0_B0_0120_ZTUO1AO-01_APA62,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6273.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,23535.0,114.0,0.0,0.0,3.0,0.0,8.0,1307.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45519_1_ST_T0_B0_0120_ZY9XQJP-05_APA62,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,13522.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,16557.0,41.0,0.0,0.0,1.0,0.0,0.0,141.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,65.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,3.0,191.0,30.0,0.0,0.0,19.0,0.0,0.0,0.0
HMP2_J66939_1_ST_T0_B0_0120_ZN3TBJM-1023_APATM,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10449.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,11489.0,188.0,0.0,0.0,6.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J05399_1_ST_T0_B0_0120_ZOZOW1T-58ST_AAH7B,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,8846.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,6819.0,133.0,0.0,0.0,6.0,0.0,11.0,505.0,0.0,6.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J28662_1_ST_T0_B0_0120_ZLTUJTN-2015_AVTWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,1932.0,113.0,0.0,0.0,19.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
