Unnamed: 0,g__,g__02d06,g__1-68,g__Abiotrophia,g__Acetobacter,g__Acidaminococcus,g__Acidovorax,g__Acinetobacter,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Aerococcus,g__Aggregatibacter,g__Agrobacterium,g__Akkermansia,g__Alicyclobacillus,g__Alistipes,g__Allobaculum,g__Alloiococcus,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Anoxybacillus,g__Arcobacter,g__Arthrobacter,g__Atopobium,g__Bacillus,g__Bacteroides,g__Balneimonas,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Brachybacterium,g__Brachyspira,g__Brevibacterium,g__Brevundimonas,g__Brochothrix,g__Bulleidia,g__Burkholderia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Capnocytophaga,g__Cardiobacterium,g__Carica,g__Carnobacterium,g__Catenibacterium,g__Catonella,g__Cetobacterium,g__Christensenella,g__Chryseobacterium,g__Citricoccus,g__Citrobacter,g__Citrullus,g__Cloacibacillus,g__Cloacibacterium,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Cupriavidus,g__Curtobacterium,g__Defluvibacter,g__Dehalobacterium,g__Deinococcus,g__Delftia,g__Dermabacter,g__Desulfovibrio,g__Devosia,g__Dialister,g__Dietzia,g__Dorea,g__Dyadobacter,g__Eggerthella,g__Eikenella,g__Enhydrobacter,g__Enterobacter,g__Enterococcus,g__Epulopiscium,g__Erwinia,g__Escherichia,g__Ethanoligenens,g__Facklamia,g__Faecalibacterium,g__Filifactor,g__Finegoldia,g__Flavobacterium,g__Friedmanniella,g__Frigoribacterium,g__Fusobacterium,g__Gallicola,g__Gardnerella,g__Gemella,g__Geobacillus,g__Gluconacetobacter,g__Gordonia,g__Granulicatella,g__Haemophilus,g__Halomonas,g__Helicobacter,g__Holdemania,g__Hydrogenophilus,g__Hyphomicrobium,g__Iamia,g__Janibacter,g__Janthinobacterium,g__Jeotgalicoccus,g__Kaistobacter,g__Kineococcus,g__Klebsiella,g__Kocuria,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lautropia,g__Leptotrichia,g__Leuconostoc,g__Lupinus,g__Macrococcus,g__Marinilactibacillus,g__Megamonas,g__Megasphaera,g__Mesorhizobium,g__Methylobacterium,g__Micrococcus,g__Mogibacterium,g__Moraxella,g__Morganella,g__Moryella,g__Mycoplana,g__Neisseria,g__Nesterenkonia,g__Nitrospira,g__Novosphingobium,g__Ochrobactrum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__Paenibacillus,g__Parabacteroides,g__Paracoccus,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Pedobacter,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Phenylobacterium,g__Phyllobacterium,g__Plesiomonas,g__Podophyllum,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudochrobactrum,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__Pseudoxanthomonas,g__Psychrobacter,g__Pyramidobacter,g__RFN20,g__Ralstonia,g__Raphanus,g__Rhodobacter,g__Rhodococcus,g__Rhodoplanes,g__Robinsoniella,g__Roseburia,g__Rothia,g__Ruminococcus,g__SMB53,g__Saccharopolyspora,g__Sarcina,g__Scardovia,g__Sediminibacterium,g__Segetibacter,g__Selenomonas,g__Serinicoccus,g__Serratia,g__Sharpea,g__Shewanella,g__Slackia,g__Sneathia,g__Sphingobacterium,g__Sphingobium,g__Sphingomonas,g__Sphingopyxis,g__Staphylococcus,g__Stenotrophomonas,g__Steroidobacter,g__Streptococcus,g__Succinatimonas,g__Sutterella,g__Synergistes,g__TG5,g__Tannerella,g__Tepidimonas,g__Thermoanaerobacterium,g__Thermomonas,g__Trabulsiella,g__Treponema,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Victivallis,g__WAL_1855D,g__Weissella,g__Zea,g__cc_115,g__ph2,g__rc4-4,g__[Clostridium],g__[Eubacterium],g__[Prevotella],g__[Ruminococcus]
HMP2_J79812_1_ST_T0_B0_0120_ZPDABJR-6036_B64B9,7148,0,0,0,0,0,0,0,0,0,4,0,0,0,49,0,13,0,0,0,0,2,1,0,0,0,0,0,13407,0,0,0,559,0,0,0,0,0,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,361,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,364,3,0,402,0,0,0,0,0,0,0,0,408,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,264,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,1,87
HMP2_J45512_1_ST_T0_B0_0120_ZVBQY1N-02_APA62,8487,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,24295,0,0,2,412,0,0,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,2,103,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,289,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,188,7,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2725,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,58
HMP2_J45523_1_ST_T0_B0_0120_ZV14SIB-03_APA62,21399,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,0,0,0,0,20,0,0,0,0,0,0,4750,0,0,1,416,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,855,0,0,0,0,0,0,0,0,1,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,142,19,0,160,0,0,0,0,0,1,0,0,206,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,452,0,53
HMP2_J79934_1_ST_T0_B0_0120_ZTL5S2Y-1014_B64B9,8229,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,2,0,0,0,0,6,2,0,0,0,0,0,20020,0,0,5,684,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,64,0,0,914,0,0,0,0,0,0,0,0,2,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,110,0,0,489,0,0,0,0,0,0,0,0,233,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,0,1073,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,56
HMP2_J00881_1_ST_T0_B0_0122_ZMBH10Z-03_AA31J,7543,0,0,0,0,0,0,0,0,1,2,0,0,0,4402,0,32,0,0,0,0,7,0,0,0,0,0,0,10922,0,2,27,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,91,0,0,289,0,0,0,0,0,0,0,0,29,0,104,0,82,0,0,0,0,0,0,0,0,0,0,0,3752,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,58,411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,120,9,0,1249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0,1661,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,23,0,445,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,2
HMP2_J74151_1_ST_T0_B0_0120_ZYU89T9-2013-AL2_AVTWA,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,7,2,0,0,0,0,0,3950,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,117,0,0,0,0,0,0,0,0,0,0,23,0,68,0,1,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
HMP2_J45318_1_ST_T0_B0_0120_ZY9XQJP-01_APB4D,6248,0,0,0,0,0,0,0,0,12,75,0,0,0,15,0,7,0,0,0,3,50,8,0,0,0,0,0,604,0,0,0,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1685,0,0,518,1,0,0,0,0,0,0,0,0,0,14,0,139,0,3,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,158,0,0,40,0,0,0,0,0,0,0,0,47,0,0,0,0,0,562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105,1,1017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44,0,333
HMP2_J66972_1_ST_T0_B0_0120_ZS78KHV-6025_APATM,9185,0,0,0,0,0,0,0,0,0,7,0,0,0,34,0,22,0,0,0,0,54,0,0,0,0,0,0,4509,0,0,8,727,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,230,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,406,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,109,0,0,655,0,0,0,0,0,0,0,0,215,0,0,0,0,0,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,19
HMP2_J45537_1_ST_T0_B0_0120_ZJTKAE3-6022_APA62,930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,29772,0,0,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,78,0,0,416,0,0,0,0,0,0,1,0,1015,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,299,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4
HMP2_J45117_1_ST_T0_B0_0120_ZRB0F6P-6014_APAJ2,9133,0,0,0,0,0,0,0,0,0,2,0,0,0,42,0,30,0,0,0,0,0,0,0,0,0,0,0,2996,0,0,32,272,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,408,0,0,0,0,0,0,0,0,42,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,168,5,0,259,0,544,0,0,0,0,0,0,114,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,108,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,0,4
HMP2_J08152_1_ST_T0_B0_0120_ZOZOW1T-6011,7896,0,0,0,0,0,0,0,0,0,4,0,0,0,492,0,1,0,0,0,5,26,3,0,0,0,0,0,19855,0,1,1,689,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,2512,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,67,12,0,1271,0,691,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375,0,760,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,44
HMP2_J09132_1_ST_T0_B0_0120_ZMGT937-1011_ADM3N,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,2595,0,1,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,162,0,0,0,0,0,0,0,0,0,1,24,0,40,0,1,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,9,0,0,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
HMP2_J08157_1_ST_T0_B0_0120_ZOZOW1T-6013A_ACNUP,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,1,0,0,0,2,16,0,0,0,0,0,0,16911,0,1,0,956,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,4,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,38,2,0,860,0,743,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,1263,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37
HMP2_J80082_1_ST_T0_B0_0120_ZX52KVK-07_B86HB,6115,0,0,0,0,0,0,0,0,0,26,0,0,0,186,0,11,0,0,0,0,9,0,0,0,0,0,0,14726,0,1,40,616,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1297,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,331,4,0,1012,0,0,0,0,0,0,0,0,792,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,610,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,43
HMP2_J79827_1_ST_T0_B0_0120_ZPF36E2-04_B64B9,1452,0,0,0,0,0,0,0,0,0,6,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,8642,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,33,402,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,151,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,251,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,0,49
HMP2_J05395_1_ST_T0_B0_0120_ZOZOW1T-57ST_AAH7B,15812,0,0,0,0,0,0,5,0,1,34,0,0,0,4,0,0,0,1,3,2,43,31,0,0,0,0,0,7805,0,0,0,2678,0,0,0,0,0,0,0,0,169,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,21,146,0,7,451,16,0,0,2,4,0,0,0,7,0,0,0,157,0,2,0,0,0,0,0,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,148,335,1,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,24,0,203,1,1,2312,0,11,1,0,0,0,0,0,263,0,0,0,0,2,0,17,0,0,4,0,0,0,1,0,3,0,0,0,4,0,129,2,752,39,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,17,0,0,105,0,49,0,0,0,0,0,0,0,0,614,0,1,0,0,0,0,0,0,0,0,9,0,134
HMP2_J08151_1_ST_T0_B0_0120_ZOZOW1T-6011,10826,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,2,0,0,0,0,18,3,0,0,0,0,0,22165,0,0,1,880,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,54,6,0,1504,0,1053,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,122,0,1445,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,50
HMP2_J66947_1_ST_T0_B0_0120_ZN9YTFN-6015_APATM,6597,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,13,0,0,0,0,33,2,0,0,0,0,0,1060,0,0,0,1515,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,43,306,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,393,0,2,0,0,0,3,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,119,0,0,77,0,22,0,0,0,0,0,0,47,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,1040,6,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,394,0,90
HMP2_J45327_1_ST_T0_B0_0120_ZNED4XZ-4013_APB4D,5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,0,0,0,0,0,9147,0,0,0,3740,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,431,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,584
HMP2_J28655_1_ST_T0_B0_0120_ZX52KVK-2012_AVTWA,5381,0,0,0,0,0,0,0,0,0,5,0,0,0,321,0,33,0,0,0,0,5,26,0,0,0,0,0,2101,0,0,8,487,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,416,19,0,335,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227,0,2271,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
HMP2_J45197_1_ST_T0_B0_0120_ZOZOW1T-7016_APAJ2,4556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13135,0,0,10,833,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,1,222,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,77,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,139,2,0,279,0,750,0,0,0,0,0,0,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,56
HMP2_J45141_1_ST_T0_B0_0120_ZKFV71L-2012_APAJ2,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,7,1,0,0,0,0,0,2498,0,0,1,252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,30,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,144,4,0,487,0,3,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,162,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,99,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,1,0,13
HMP2_J09111_1_ST_T0_B0_0120_ZKFV71L-05X_ADM3N,7301,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,4,0,0,0,0,11,0,0,0,0,0,0,6128,0,0,0,563,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,6,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,218,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,66,4,0,347,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1574,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,67,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,4,0,1,0,2,0,10
HMP2_J45586_1_ST_T0_B0_0120_ZRLZ98T-6011_APAJ2,3637,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,103,0,0,1,139,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,20,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,158,7,0,37,0,0,0,0,0,0,0,0,63,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,716,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,2
